r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win,id
98,66,44,123,65,45,39,18,19,28,True,7631909783
98,31,22,27,93,105,18,79,76,57,True,7631810806
109,53,32,52,97,23,79,98,72,93,True,7628961773
78,105,39,20,109,120,123,14,53,93,True,7634471392
138,25,106,9,96,65,14,45,48,43,False,7634414262
1,28,20,15,123,78,33,105,21,44,False,7634371472
65,21,14,41,105,59,26,9,54,96,False,7634325722
41,52,106,109,15,19,78,51,113,105,False,7634274441
63,45,65,96,59,91,79,23,97,136,False,7634241936
44,15,52,19,105,54,5,123,35,49,True,7634047536
98,15,100,79,10,63,52,78,27,109,True,7633982337
48,20,37,7,2,55,123,9,89,19,False,7632994285
54,26,9,74,104,42,50,40,15,65,True,7632756241
28,33,25,62,65,93,123,46,110,129,True,7632445303
13,53,23,123,49,129,105,66,11,72,True,7631547732
71,112,93,128,14,49,41,9,19,106,True,7631494306
78,64,23,65,18,5,104,14,17,10,True,7631431585
90,86,63,69,79,13,105,10,60,19,True,7633575733
65,106,129,113,123,53,26,54,2,137,True,7633443218
123,57,10,120,61,9,80,53,19,18,True,7629543641
106,94,109,129,136,97,19,98,41,68,False,7629502406
45,100,46,80,13,5,106,14,105,7,False,7629458048
109,57,97,105,79,80,102,91,17,123,False,7629419809
137,45,109,39,138,94,55,107,40,19,True,7629365857
1,74,9,65,99,52,20,109,113,47,False,7634262715
49,64,41,50,71,52,21,85,44,86,False,7633941958
44,53,120,92,100,18,13,66,109,21,False,7633867873
98,19,65,94,21,17,45,105,69,46,True,7633806707
1,123,14,15,137,96,48,86,53,21,True,7633741648
72,84,86,114,5,123,2,65,54,49,True,7633656138
44,19,21,109,14,33,91,52,7,113,False,7633585028
95,23,71,9,106,59,123,60,65,10,False,7633542083
109,1,80,49,137,54,23,85,13,69,False,7633326049
120,14,21,9,48,93,7,88,20,98,True,7633298088
65,120,94,53,21,18,105,100,88,33,False,7632166373
13,19,123,114,9,41,5,112,96,14,False,7632043589
65,78,48,49,109,1,25,58,53,55,False,7631975795
70,96,23,105,33,1,123,98,30,73,False,7631901186
93,109,129,21,91,44,119,49,123,23,False,7631857123
62,53,23,47,46,54,26,65,88,106,False,7631825133
72,111,90,15,63,23,50,110,39,41,True,7631767463
109,129,59,18,53,54,39,9,104,45,False,7630810746
86,72,106,25,109,9,113,97,33,44,True,7630526018
62,52,85,57,74,44,106,129,65,123,True,7630438131
51,52,19,90,95,41,98,79,26,76,True,7630367868
80,88,123,55,21,44,51,13,20,62,True,7630317949
65,62,22,97,44,93,53,100,13,26,False,7630245991
52,53,21,86,18,41,105,112,126,114,True,7630198198
65,53,19,18,25,120,63,9,32,129,True,7629280790
41,60,65,3,7,38,45,109,92,12,True,7629204238
126,45,82,55,51,23,119,18,53,13,True,7633826600
46,55,106,52,19,113,9,129,109,18,False,7632872406
25,14,16,79,48,47,45,129,63,62,False,7632851984
120,98,105,52,1,123,19,136,137,49,False,7632831571
54,74,79,20,129,109,1,105,137,17,True,7632784136
98,66,44,123,65,45,39,18,19,28,True,7631909783
6,19,61,86,16,15,105,14,10,52,False,7631320732
82,85,123,61,21,25,15,109,72,65,True,7631253221
61,41,13,72,52,86,18,105,97,9,True,7630988899
59,109,29,3,114,93,52,53,21,86,True,7630933889
96,88,32,40,13,44,57,79,9,49,True,7630740384
65,33,97,47,44,10,49,119,19,106,False,7630692011
105,33,98,96,48,59,9,109,2,73,True,7629484413
63,104,22,123,33,126,52,19,98,54,False,7629389013
59,123,21,83,33,48,109,49,45,52,False,7629318552
13,45,14,137,109,98,56,58,136,50,True,7629267722
96,45,9,34,41,29,83,105,25,52,False,7634154304
19,96,65,76,95,41,109,105,2,59,True,7633775287
1,47,13,86,7,8,45,55,19,23,True,7633678428
55,19,68,93,49,18,61,97,88,65,False,7632651802
70,96,23,105,33,1,123,98,30,73,False,7631901186
19,53,120,15,94,104,26,79,13,72,True,7631867923
109,1,126,35,22,46,105,86,29,13,False,7631832482
136,109,56,97,95,35,19,52,53,18,True,7631796057
86,41,39,97,109,10,84,5,22,96,True,7633427660
65,106,109,62,1,48,13,135,14,137,True,7633372463
18,35,86,109,98,33,48,123,53,17,False,7633317819
41,74,9,60,27,138,93,129,78,3,False,7633229412
21,49,53,120,5,73,90,23,65,66,False,7633180884
10,90,66,33,19,25,129,79,72,9,True,7633154487
77,26,18,80,69,70,102,74,30,65,False,7633006979
76,57,89,21,109,13,93,20,88,98,True,7630049885
54,98,53,5,65,10,119,88,96,25,True,7629989284
26,96,35,49,109,128,18,59,65,73,True,7629896102
52,38,66,14,15,23,56,18,109,86,False,7629844050
97,25,71,18,26,95,55,19,109,90,False,7629678651
82,50,48,136,15,87,62,1,96,53,True,7629627259
53,109,49,44,2,93,126,83,52,82,False,7634542785
51,1,96,14,52,49,87,112,109,97,True,7634131379
5,82,15,10,91,73,104,83,21,90,True,7634062791
137,44,66,96,65,97,19,9,18,120,False,7633858316
54,65,78,53,43,21,19,106,55,40,False,7633093471
48,78,45,123,22,41,114,53,21,9,True,7633067173
89,123,106,45,14,92,1,7,3,109,False,7632549297
25,109,87,129,54,15,62,5,80,120,False,7632489045
9,105,72,120,13,23,83,79,41,21,True,7632302782
13,123,2,58,89,136,20,119,113,46,True,7632257650
91,47,23,136,48,13,62,59,41,6,True,7632162820
30,21,95,53,82,54,5,75,62,112,True,7631383215
48,19,112,86,97,26,14,21,59,114,False,7631362972
21,43,8,112,11,1,83,105,25,73,False,7631336824
61,41,13,72,52,86,18,105,97,9,True,7630988899
49,28,20,1,72,46,68,69,114,13,True,7630938492
54,23,109,128,17,120,21,53,48,114,False,7629638351
57,86,12,83,22,48,112,19,39,98,False,7629540383
41,112,53,46,19,18,31,98,59,123,True,7629509865
105,33,98,96,48,59,9,109,2,73,True,7629484413
76,15,86,57,14,53,52,98,114,17,False,7633762383
65,78,77,86,59,63,23,26,49,5,True,7633585345
15,25,19,5,63,78,75,123,49,1,True,7633500474
25,71,96,64,41,10,65,68,76,49,False,7633258000
57,53,26,98,76,73,138,48,13,93,True,7633158959
57,20,13,129,109,10,3,72,137,90,True,7633130355
65,105,96,70,25,15,66,19,41,135,True,7632191592
120,103,90,15,137,54,128,53,129,13,True,7632107455
78,98,9,48,7,15,45,52,96,123,True,7632005739
15,52,65,128,19,98,40,85,23,93,True,7631923361
29,65,20,14,46,13,105,109,23,21,False,7631830474
23,86,3,72,98,90,26,109,93,78,True,7631776498
65,2,90,52,15,48,35,19,57,64,True,7631738390
41,64,5,96,13,120,20,54,136,15,True,7630157474
3,13,48,49,53,1,123,97,29,112,False,7634212746
52,5,44,137,82,40,8,110,21,13,False,7634138976
13,5,44,88,98,20,114,34,128,129,False,7633832059
19,75,109,48,65,3,15,44,123,49,False,7633737299
96,53,109,92,48,88,64,9,120,10,True,7633687279
52,109,41,96,9,89,49,15,62,123,True,7633011122
120,65,99,93,19,22,105,29,94,21,True,7632955014
46,55,106,52,19,113,9,129,109,18,False,7632872406
9,10,76,33,19,72,91,136,120,26,False,7632609223
17,57,85,123,10,74,48,69,65,22,False,7632391626
54,61,120,53,9,49,19,82,129,110,False,7629551251
83,41,129,86,22,96,52,135,5,72,False,7634033433
5,105,96,41,74,65,73,23,3,63,True,7633954579
28,91,136,21,102,15,9,55,18,19,False,7633879416
19,22,96,1,66,104,48,39,69,14,True,7633812526
18,49,37,23,63,74,81,20,137,86,True,7633700999
54,123,135,25,49,55,114,19,111,82,True,7633632801
136,5,105,62,10,14,3,53,58,48,False,7633545602
63,120,60,86,28,54,66,52,23,105,False,7633503618
123,91,93,96,98,18,79,21,3,23,True,7633449392
65,22,41,92,136,106,19,51,48,98,False,7633413460
136,40,93,14,137,109,22,44,96,66,False,7633376368
10,78,112,58,109,6,83,21,137,2,False,7632690548
54,52,3,137,96,92,40,23,65,1,True,7632649409
47,85,88,21,72,120,65,5,28,12,False,7632608247
98,138,20,25,121,18,85,14,92,74,False,7632574899
19,18,96,86,5,74,105,78,103,48,True,7632491474
69,55,48,106,53,94,120,62,23,20,True,7632439510
137,8,85,39,53,21,110,18,19,59,True,7632346183
20,65,49,54,9,23,26,45,62,41,True,7632274095
63,9,25,28,19,98,69,85,93,92,True,7632236101
92,97,95,110,62,21,106,96,14,73,True,7631050151
2,107,34,1,14,82,27,19,49,98,False,7631005079
21,45,136,22,23,29,52,119,41,51,False,7630930121
44,53,22,98,103,52,86,18,109,23,False,7630870580
23,95,65,80,45,89,20,27,78,32,True,7630790992
48,53,86,96,22,14,10,27,59,45,True,7630704027
23,10,85,123,62,14,53,48,100,57,True,7630561468
94,120,19,102,55,123,53,25,137,4,True,7630456790
120,92,3,10,53,105,123,96,25,114,True,7629216751
9,93,35,20,2,65,114,19,123,52,True,7629174592
39,33,123,41,23,96,9,126,79,72,False,7629085353
12,100,80,9,55,20,29,86,48,52,True,7629015495
60,136,79,54,9,13,109,77,34,45,False,7634302184
41,49,19,120,65,123,23,5,94,98,False,7634260378
69,49,45,109,73,53,90,105,137,94,True,7634208921
19,96,120,44,105,41,74,11,26,129,True,7634157412
46,65,44,109,49,15,5,22,12,19,True,7634091700
28,69,63,23,52,65,38,48,102,103,True,7634003407
50,66,49,63,19,105,103,137,1,43,True,7633951615
77,72,91,21,114,65,84,85,45,10,False,7633425755
9,49,79,74,46,120,123,45,96,95,True,7633358545
98,66,44,123,65,45,39,18,19,28,True,7631909783
94,121,129,62,110,126,83,96,73,19,True,7631865311
109,98,21,10,73,120,78,56,86,45,True,7631798080
23,50,9,89,33,137,21,26,60,109,True,7631753263
19,45,97,35,79,93,20,57,46,26,True,7631724943
23,65,98,95,86,59,96,19,114,45,False,7630964304
65,83,41,46,69,45,9,57,54,19,True,7630866685
114,19,47,90,65,89,109,52,27,88,True,7630776870
63,96,105,101,98,2,13,44,9,33,True,7630687343
23,97,9,88,10,22,91,15,65,21,True,7630582821
79,9,52,23,15,97,20,48,45,39,True,7630410183
92,19,35,60,65,18,53,98,86,43,True,7630350710
33,84,21,44,109,47,123,74,19,18,False,7630274329
107,19,3,54,43,45,7,18,57,65,True,7630211132
45,123,17,96,48,74,86,44,85,98,True,7630046613
57,83,52,20,44,17,53,43,114,93,True,7629945228
129,114,48,33,112,91,54,98,23,49,True,7628999759
49,33,48,123,105,26,23,65,114,13,True,7633830214
76,15,86,57,14,53,52,98,114,17,False,7633762383
17,83,48,69,26,9,126,18,65,57,False,7633677157
62,100,15,17,98,52,53,137,40,72,False,7631731463
73,109,10,64,120,13,19,105,44,129,True,7631709060
9,13,100,126,18,53,1,123,4,120,False,7630818922
41,29,19,64,74,48,98,73,65,79,True,7632103785
19,69,65,113,105,44,110,5,96,97,True,7634445467
98,91,137,109,95,10,61,105,9,96,True,7634418615
93,105,86,98,96,73,110,49,65,35,True,7634399356
10,39,43,72,15,57,96,51,21,65,False,7634303029
65,105,98,2,67,49,72,52,44,53,True,7634257967
19,73,35,51,15,43,55,62,27,1,True,7634214211
79,137,18,98,5,33,66,120,62,54,True,7634173776
98,15,100,79,10,63,52,78,27,109,True,7633982337
59,67,105,129,103,96,48,45,47,63,True,7633834665
19,96,65,76,95,41,109,105,2,59,True,7633775287
54,111,105,50,96,59,86,20,16,18,True,7633711110
26,5,129,62,93,44,83,53,52,78,False,7633656858
93,105,61,43,62,96,80,6,65,120,False,7633591799
41,65,23,86,74,13,27,98,66,1,True,7633516644
65,105,69,58,54,15,35,78,91,53,True,7633438606
9,49,79,74,46,120,123,45,96,95,True,7633358545
94,137,58,3,104,65,45,49,91,44,False,7632952226
34,19,27,41,49,46,20,105,78,21,True,7632913435
65,83,19,46,55,93,74,109,123,98,False,7632876911
93,64,120,69,21,19,41,97,29,52,True,7632854400
49,119,52,9,48,65,91,136,55,79,False,7632833637
72,45,109,129,20,18,9,59,33,19,True,7632799949
112,126,109,41,62,90,97,123,42,19,True,7632729695
95,98,74,5,19,49,96,109,54,65,True,7632678466
95,40,49,19,65,22,9,69,28,21,True,7632621708
65,9,129,7,10,13,14,123,28,40,False,7632540463
105,98,94,46,109,69,20,53,54,106,True,7632480162
19,44,97,9,121,29,41,52,45,13,False,7632422575
18,28,53,120,105,96,13,9,1,19,True,7632227934
79,49,109,137,129,47,44,98,88,5,False,7632106554
109,49,114,52,86,17,103,98,105,73,True,7632036137
63,30,49,43,96,53,78,21,105,76,False,7631956642
33,97,107,18,53,54,69,90,5,19,True,7631879259
47,71,13,5,25,23,65,109,63,97,False,7631836945
58,85,13,96,18,54,53,14,129,52,True,7631454494
52,83,67,112,86,106,85,23,9,21,False,7631432633
19,41,105,57,106,52,5,135,65,1,False,7631410372
19,44,61,121,96,25,54,26,99,3,False,7631383802
9,109,80,129,10,114,112,65,89,52,False,7631333326
15,78,21,20,123,27,13,96,114,53,True,7631284756
109,10,69,9,65,39,105,49,28,66,True,7631259913
137,26,109,90,73,79,65,98,114,22,True,7631211004
44,27,123,129,137,86,96,48,120,109,True,7631023578
96,105,100,21,44,49,128,1,113,53,False,7630920398
96,18,34,9,86,33,95,120,121,69,True,7630603662
73,106,9,72,50,65,49,20,98,109,True,7630517725
65,63,13,109,95,41,45,90,26,78,False,7630419156
57,44,47,105,72,43,53,89,138,49,True,7630313294
98,66,112,7,48,9,96,90,73,110,True,7630244436
54,123,58,90,15,65,96,52,44,5,False,7630174999
33,27,13,129,89,126,9,123,49,21,False,7629585286
39,102,33,54,57,65,44,46,27,15,True,7629553473
96,106,10,5,63,41,22,9,129,33,True,7629457334
65,15,19,53,41,90,121,93,137,9,False,7629415066
54,13,109,27,96,44,19,126,5,43,True,7629316010
93,97,105,126,109,13,58,49,86,54,True,7629254011
27,74,109,41,23,12,103,126,137,26,True,7629122775
7,106,10,33,72,21,136,129,110,15,True,7629061342
9,20,98,137,44,65,83,138,96,105,False,7628978227
10,9,88,15,107,114,20,18,29,65,False,7631305336
18,129,109,65,9,2,14,53,48,98,True,7634563906
33,88,19,8,13,89,49,109,45,86,False,7634535746
29,135,22,26,82,105,129,65,74,10,True,7631546388
14,53,3,98,10,89,22,19,137,103,False,7631519564
50,69,123,68,44,74,109,101,78,48,False,7631487418
12,123,19,109,74,113,22,40,129,105,True,7630358718
5,19,17,98,54,44,120,85,105,15,True,7630293081
65,129,11,86,63,41,5,19,47,98,False,7629683423
72,21,35,22,3,113,26,123,13,96,False,7629627525
10,105,73,103,137,109,39,93,29,53,False,7629593426
17,83,48,69,26,9,126,18,65,57,False,7633677157
21,105,120,88,72,19,27,5,129,89,True,7632347005
59,86,54,21,19,28,20,83,72,23,True,7632282544
47,51,27,10,73,18,98,9,109,49,True,7632190178
41,71,53,15,52,106,48,98,121,65,True,7632075650
17,98,1,5,19,79,23,48,120,110,False,7631938428
88,106,5,129,25,9,123,102,120,18,True,7631877433
13,109,138,93,129,73,65,55,79,49,False,7630674619
93,53,19,90,13,18,109,49,5,46,True,7630593056
53,107,72,35,88,52,5,19,137,15,False,7629890676
114,100,21,53,126,4,22,57,20,109,False,7634478274
48,91,83,11,23,53,18,66,59,97,False,7634449380
54,19,129,9,17,41,55,43,109,21,False,7634426162
25,62,5,90,21,13,65,27,10,69,False,7631255690
52,51,7,19,114,106,26,68,18,71,True,7631789160
109,57,106,121,93,74,89,103,50,62,False,7633303691
28,14,90,18,123,62,83,17,50,1,False,7633275559
33,28,56,48,65,12,52,136,14,86,True,7633240526
96,48,107,65,9,86,109,70,129,13,False,7632147459
114,5,137,65,28,15,20,85,95,129,False,7632078405
28,17,105,44,109,19,20,10,86,13,True,7631955206
10,62,88,86,15,48,5,9,78,14,False,7631904663
49,109,137,20,48,62,23,86,54,112,False,7631844535
65,83,49,89,106,113,88,41,3,85,True,7630495095
9,97,89,57,19,96,106,1,3,53,True,7630393073
41,107,65,25,45,73,109,18,126,86,True,7630281120
52,9,137,91,76,129,30,105,41,98,False,7634569962
73,9,129,72,25,10,5,86,97,23,True,7633972953
18,26,86,112,76,95,61,5,21,129,False,7633849673
97,45,53,8,98,12,69,39,33,79,True,7633777402
1,20,71,21,13,10,26,22,129,41,True,7633699562
82,97,53,105,120,73,123,106,109,104,True,7633631333
41,65,58,47,97,86,137,101,14,95,False,7633087795
95,123,109,43,97,15,5,129,21,9,True,7633064960
61,7,109,6,79,98,89,53,96,123,False,7632368382
82,137,45,9,98,59,62,20,93,33,True,7632287930
41,137,58,21,69,105,90,129,51,63,False,7632199497
95,128,109,76,40,13,18,85,65,105,True,7632116249
69,111,51,93,17,41,102,137,27,129,False,7629737945
96,52,9,106,48,1,20,5,59,73,True,7629708639
65,52,23,19,106,79,10,129,114,58,False,7634524705
114,100,21,53,126,4,22,57,20,109,False,7634478274
45,126,96,5,93,65,47,44,40,129,True,7634210270
3,22,65,114,93,83,96,52,10,110,True,7634176164
7,62,65,18,21,129,9,44,109,39,True,7634065226
25,128,53,28,109,12,78,100,17,79,True,7633968991
54,69,7,23,86,52,91,28,48,9,True,7633030047
79,9,15,126,49,60,5,136,123,52,False,7632971213
129,13,20,1,53,105,82,70,126,5,True,7632923350
65,41,52,33,19,137,9,11,26,1,True,7632681878
79,48,9,129,13,120,74,86,10,55,True,7632449381
18,53,112,137,40,105,74,123,97,41,True,7631450877
35,136,78,138,65,18,71,25,52,79,True,7631318212
89,126,9,135,79,65,53,54,96,120,False,7631047084
49,123,90,105,48,44,137,112,52,98,False,7634329911
9,79,44,137,23,49,45,74,71,14,False,7634294864
18,5,120,53,14,1,96,45,98,105,True,7634259093
59,49,44,123,65,15,100,86,107,52,False,7633651129
54,74,79,20,129,109,1,105,137,17,True,7632784136
70,112,77,123,137,107,20,35,19,1,False,7632627635
21,9,69,126,123,42,52,13,44,105,False,7632576522
94,19,65,123,25,48,20,60,120,45,False,7631230793
57,18,105,65,52,41,55,109,19,86,True,7631174594
129,59,114,79,119,96,86,20,63,73,True,7631014934
23,65,98,95,86,59,96,19,114,45,False,7630964304
9,27,2,106,54,63,100,135,50,123,False,7630898096
105,78,7,18,123,10,137,9,25,45,False,7630215131
44,65,9,112,74,63,30,19,106,45,True,7630139446
52,21,70,45,61,13,25,62,9,49,True,7630084260
66,123,41,137,126,106,19,47,9,21,True,7629266314
9,55,48,123,22,86,13,89,129,103,True,7629196624
29,106,89,22,123,120,27,105,95,98,True,7629116541
18,123,135,3,49,105,94,45,96,46,False,7629065276
1,109,136,15,13,23,48,78,85,53,False,7634692784
48,23,128,69,123,65,98,41,74,26,False,7634659450
129,82,30,109,48,113,54,26,97,86,False,7634624689
52,69,51,65,10,23,109,1,137,53,True,7634023828
120,86,123,98,48,5,102,26,17,70,True,7633084569
98,20,66,113,96,17,46,53,123,21,True,7633068032
93,53,129,101,126,109,40,25,1,2,True,7629713224
65,129,11,86,63,41,5,19,47,98,False,7629683423
19,69,65,113,105,44,110,5,96,97,True,7634445467
98,91,137,109,95,10,61,105,9,96,True,7634418615
93,105,86,98,96,73,110,49,65,35,True,7634399356
74,3,20,109,41,86,137,8,97,85,True,7634381384
114,112,15,106,84,14,25,26,99,109,True,7634360104
74,5,86,49,21,59,105,109,50,22,False,7634292184
69,105,10,85,21,34,98,5,41,109,False,7634244891
59,20,105,23,1,18,126,65,15,52,True,7634198341
54,53,19,9,120,10,14,39,109,15,False,7634125113
34,19,27,41,49,46,20,105,78,21,True,7632913435
65,72,69,89,35,41,52,112,120,19,True,7632885261
19,21,79,73,25,105,81,53,98,69,False,7632866320
33,109,48,53,61,55,5,88,22,10,False,7631659932
57,66,53,59,10,23,128,19,18,49,False,7631618684
98,78,10,9,105,18,53,129,13,112,True,7631595460
120,1,53,114,43,19,65,69,89,59,False,7631572770
98,120,3,9,109,28,10,123,39,100,True,7631556049
19,121,71,96,114,98,93,87,136,14,True,7631523851
39,20,93,49,72,13,123,57,53,82,False,7631502617
15,109,105,126,1,54,5,43,88,82,False,7631479745
21,83,14,91,72,129,88,44,74,33,True,7631451474
41,22,19,9,74,60,90,65,106,46,True,7631421049
129,20,53,52,44,59,30,120,57,71,False,7631394302
39,41,103,34,19,15,65,84,109,52,True,7631371570
48,52,120,103,129,23,105,53,56,114,False,7631343738
97,49,19,32,73,109,56,112,20,25,False,7631305935
52,91,92,104,72,94,83,105,90,129,False,7631279178
69,66,86,35,18,41,61,109,49,22,False,7631244256
96,58,44,86,126,18,112,83,119,46,False,7631080073
110,100,44,45,22,19,27,126,58,21,True,7630988183
137,105,51,54,114,21,109,98,53,92,False,7630914970
106,53,123,25,57,41,30,137,52,129,False,7630837897
138,39,119,109,98,63,5,52,53,23,False,7630762033
137,90,101,109,28,29,120,12,45,22,True,7630651580
96,18,34,9,86,33,95,120,121,69,True,7630603662
73,106,9,72,50,65,49,20,98,109,True,7630517725
98,5,22,21,86,13,49,91,52,109,False,7629701299
52,110,20,89,57,104,119,65,17,8,False,7629656458
105,1,23,96,53,98,137,20,86,48,False,7629577185
85,44,65,114,129,86,14,19,10,97,True,7629522240
15,22,136,91,93,97,109,89,20,126,True,7629498984
25,53,44,86,78,109,52,57,18,137,False,7629461671
109,105,84,1,33,25,22,26,53,23,True,7629410863
13,109,18,5,59,126,53,92,44,65,True,7629376561
65,53,19,18,25,120,63,9,32,129,True,7629280790
21,19,91,136,74,98,109,53,94,50,True,7629208009
98,13,121,65,109,126,19,97,44,129,True,7629156371
15,123,19,20,93,69,52,41,65,26,False,7629105168
129,114,48,33,112,91,54,98,23,49,True,7628999759
109,136,120,57,86,3,123,48,129,74,True,7634572905
4,86,19,3,96,93,120,9,58,73,True,7634538909
15,86,54,114,33,44,26,129,17,110,True,7634505704
50,74,79,98,54,15,73,112,123,76,False,7634241659
3,26,97,49,41,54,98,47,23,9,False,7634191985
63,5,49,23,98,54,15,65,36,109,True,7634124366
53,84,27,21,34,41,18,109,26,137,True,7634075852
83,19,137,10,65,90,54,109,78,123,True,7633797764
21,109,45,57,23,76,65,9,10,19,False,7633728231
44,3,49,86,137,17,88,123,15,62,False,7633653270
48,109,105,106,49,25,123,98,18,53,True,7633083151
19,96,45,79,18,65,60,26,13,93,True,7633054243
106,53,96,123,18,73,44,65,13,86,False,7632092086
86,44,53,97,106,17,1,50,114,28,True,7632002271
99,114,5,45,18,98,17,9,3,44,True,7631940132
129,13,3,9,54,74,5,137,93,72,True,7631906178
17,10,23,129,9,73,19,79,69,58,True,7631827366
23,86,3,72,98,90,26,109,93,78,True,7631776498
18,107,53,27,49,48,52,26,15,62,False,7631563617
98,105,87,18,19,10,26,60,83,120,False,7630185048
9,46,59,15,19,106,3,44,97,109,True,7630118889
65,106,4,44,9,17,19,86,14,67,False,7630053617
69,31,120,109,48,65,74,54,35,57,False,7629195482
82,26,18,45,49,13,137,41,3,78,False,7629007332
54,23,65,98,103,13,75,86,95,49,True,7633810370
41,21,65,103,22,49,40,69,14,63,True,7633722410
25,123,46,120,79,12,53,98,17,109,True,7633616815
89,72,129,26,126,120,109,105,44,69,True,7633503440
76,123,100,112,89,73,53,68,14,49,True,7633006387
90,88,6,53,57,38,19,105,79,18,False,7632336788
79,65,78,46,1,13,105,120,93,86,True,7632245938
129,13,3,9,54,74,5,137,93,72,True,7631906178
33,10,100,137,120,25,89,85,123,96,False,7631743166
126,128,26,33,1,110,72,19,15,74,False,7631700767
41,65,121,59,69,21,19,18,9,126,False,7631629948
13,129,109,21,12,10,110,114,120,23,True,7629714679
98,105,31,21,95,49,137,53,19,123,True,7632415342
129,53,52,41,25,114,47,14,136,121,True,7632358341
65,26,59,7,82,18,20,109,55,49,False,7632287815
23,20,59,123,11,15,83,137,120,14,False,7632641334
69,19,33,45,10,79,63,25,23,72,False,7630179093
65,66,93,29,17,103,1,129,109,90,False,7629490837
35,14,45,21,79,90,67,23,85,19,False,7629442023
52,9,137,91,76,129,30,105,41,98,False,7634569962
46,45,9,106,49,15,96,101,89,87,False,7633559909
15,25,19,5,63,78,75,123,49,1,True,7633500474
25,26,41,121,120,73,106,75,109,18,True,7633429374
59,88,69,8,33,136,129,86,91,97,False,7632387749
90,88,6,53,57,38,19,105,79,18,False,7632336788
79,65,78,46,1,13,105,120,93,86,True,7632245938
89,129,123,47,52,63,65,22,66,48,True,7630865173
13,23,66,46,71,129,95,47,105,109,True,7630761497
52,51,79,61,46,13,14,21,6,86,True,7630640616
23,49,123,25,85,59,109,33,19,63,True,7630542699
34,4,137,75,105,106,31,23,9,41,False,7630400618
23,37,45,22,10,1,14,72,129,15,False,7630257033
98,105,87,18,19,10,26,60,83,120,False,7630185048
54,98,53,5,65,10,119,88,96,25,True,7629989284
10,19,86,114,43,17,88,110,54,96,True,7629881899
106,105,41,98,86,46,26,69,83,90,True,7629817647
54,9,17,129,52,41,101,53,106,38,False,7633602417
15,106,62,123,55,114,25,5,28,88,True,7633537815
54,74,79,20,129,109,1,105,137,17,True,7632784136
114,22,112,66,19,86,90,98,18,5,False,7632379460
138,65,50,13,19,114,53,21,66,126,False,7632154795
114,5,137,65,28,15,20,85,95,129,False,7632078405
25,137,95,53,65,114,50,33,20,96,False,7631220626
112,31,21,45,10,114,106,96,3,1,True,7631107966
17,20,98,53,44,48,85,137,120,109,False,7630960431
114,57,52,40,109,72,14,33,95,49,True,7630859867
114,19,47,90,65,89,109,52,27,88,True,7630776870
114,137,26,22,21,53,85,23,91,48,True,7629534721
54,19,58,13,23,126,48,20,121,96,False,7629482360
41,123,96,13,37,10,79,65,15,137,True,7629452849
44,26,20,137,98,105,113,78,39,66,True,7629397823
54,13,109,27,96,44,19,126,5,43,True,7629316010
72,21,35,22,3,113,26,123,13,96,False,7629627525
10,105,73,103,137,109,39,93,29,53,False,7629593426
86,23,95,123,90,49,9,53,77,114,True,7630874210
97,52,72,46,42,129,110,95,105,21,True,7629307505
15,87,100,109,76,136,62,91,114,14,False,7629157911
69,25,105,67,123,137,3,19,63,33,False,7634272957
48,53,123,96,61,52,44,10,1,93,True,7634259772
46,52,57,72,41,100,13,48,109,38,True,7634104282
120,53,47,52,46,10,106,100,91,85,True,7634048334
14,47,48,66,52,99,1,53,25,9,True,7634007322
52,123,72,98,114,97,58,7,43,41,False,7633758658
59,49,44,123,65,15,100,86,107,52,False,7633651129
129,137,9,25,100,49,41,52,86,26,True,7633553415
4,105,137,22,85,109,106,9,54,129,False,7632814931
15,126,123,44,53,21,10,13,45,19,False,7632779022
52,72,104,5,73,93,110,96,50,19,True,7632740573
70,112,77,123,137,107,20,35,19,1,False,7632627635
21,9,69,126,123,42,52,13,44,105,False,7632576522
17,27,98,44,86,135,58,109,41,47,True,7631240604
25,106,121,65,129,109,21,99,9,39,True,7631141650
52,96,86,50,4,123,9,129,10,25,False,7630593991
79,9,52,23,15,97,20,48,45,39,True,7630410183
92,19,35,60,65,18,53,98,86,43,True,7630350710
47,91,23,71,72,21,45,51,41,112,False,7630240883
65,62,13,95,105,126,100,106,114,101,False,7629332687
36,121,14,41,96,18,5,49,105,19,True,7634706142
54,109,3,52,49,59,19,123,88,137,True,7634674921
25,71,18,9,65,43,19,20,106,63,False,7634644026
13,79,41,55,9,23,20,40,109,97,True,7634609432
43,107,5,86,1,13,123,53,25,100,False,7634565903
98,20,73,52,65,25,7,85,63,23,False,7634537706
28,40,64,41,46,48,119,11,92,14,True,7634516589
80,100,105,15,23,106,21,19,6,26,True,7634492428
106,86,14,57,46,109,48,92,9,36,True,7634474554
114,91,93,137,39,75,44,65,97,22,True,7633144210
54,109,27,135,13,4,80,91,65,98,True,7633117649
111,96,65,93,69,52,53,86,1,17,True,7633088212
9,113,129,14,23,1,88,96,123,19,True,7633062602
33,49,109,67,14,72,40,13,79,98,False,7633047526
17,59,87,96,20,109,47,105,54,74,False,7633020908
136,52,26,91,137,9,17,53,129,54,True,7632817333
19,9,89,23,53,63,17,7,75,96,False,7632772376
34,63,18,123,53,96,17,66,77,65,True,7632709739
94,39,86,137,78,56,19,95,43,65,True,7632336896
