r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win,id
106,5,41,65,7,71,63,104,136,86,False,7522826735
69,5,90,8,19,46,25,33,102,20,True,7522781319
34,26,73,63,29,114,21,19,66,69,False,7522673399
76,80,26,66,119,82,72,29,15,123,True,7522639257
84,61,105,76,102,74,14,100,129,41,False,7522563820
1,62,21,66,114,106,51,26,10,28,False,7522492769
98,106,53,10,88,89,66,19,17,21,True,7522444663
41,62,82,79,65,39,98,26,71,8,False,7522350564
90,83,69,10,65,105,73,17,98,114,False,7522236385
60,17,83,33,113,34,53,79,21,129,True,7522211014
103,5,102,45,17,82,105,13,26,56,True,7522183837
41,106,26,45,57,112,76,121,71,67,True,7522139546
97,110,33,67,136,82,47,88,128,8,False,7521757293
48,88,39,27,129,82,46,5,102,79,False,7521707829
138,71,76,33,89,10,123,83,129,13,True,7521673745
46,19,47,67,66,8,82,123,114,106,False,7521362256
41,101,26,55,19,105,135,67,98,138,False,7519035805
13,3,86,1,28,46,67,23,26,112,False,7518318942
82,9,26,54,136,74,19,64,129,41,False,7518219237
74,137,5,86,95,106,136,98,121,25,False,7518149135
76,71,100,55,46,106,20,65,88,10,True,7518086189
14,83,86,19,10,41,106,92,31,97,True,7518002515
74,112,1,138,102,22,65,20,12,129,True,7517925407
120,30,62,14,82,21,43,83,26,97,False,7517878468
91,45,106,97,1,96,63,82,53,66,False,7517827455
109,27,83,14,19,91,21,28,70,45,True,7517775476
63,10,82,68,101,43,17,1,88,26,True,7515215381
8,88,65,40,80,71,34,62,79,67,False,7515151015
105,40,102,82,21,103,41,68,65,137,False,7515035150
102,94,30,45,82,22,113,26,63,43,False,7514963962
38,48,110,43,34,103,72,10,21,136,True,7514847446
96,45,26,41,106,78,65,123,67,82,False,7514784669
82,26,103,67,69,47,19,68,71,55,True,7514723485
2,101,41,74,110,56,85,121,39,82,True,7514451450
17,106,100,26,61,45,82,38,41,86,False,7513945842
6,45,136,21,13,74,96,86,64,138,True,7513893682
43,66,10,114,21,63,45,27,98,17,False,7513810750
136,64,62,39,73,54,14,86,47,19,True,7513757081
34,136,121,6,137,10,53,82,56,96,True,7513676453
8,53,33,88,19,72,64,67,120,129,False,7513607920
78,26,48,102,17,28,66,25,100,6,True,7513559826
17,71,92,82,46,41,84,65,26,21,False,7513481800
76,26,67,86,97,60,30,121,41,74,False,7513367487
46,33,41,78,86,120,26,121,98,102,True,7512992778
93,71,63,106,21,82,14,22,119,67,False,7512949126
67,60,121,13,136,19,26,43,65,89,True,7512888292
2,86,28,18,102,82,20,39,96,100,True,7512853951
114,51,26,21,97,46,83,96,86,82,True,7512812685
76,26,67,128,60,25,14,100,27,106,False,7512761462
89,138,26,59,82,62,65,53,38,1,True,7512703194
82,3,2,26,120,76,31,21,19,10,True,7511554374
82,75,65,106,55,8,64,78,13,119,True,7511342404
82,71,47,87,64,94,26,19,21,106,False,7511302600
82,43,19,100,37,31,22,62,35,93,True,7511119732
13,128,3,93,78,76,98,45,67,72,False,7511085678
35,28,51,26,41,58,71,92,19,102,False,7510436774
128,2,41,86,106,46,121,5,21,17,True,7510369981
46,5,4,26,97,98,19,80,58,86,True,7510267752
22,48,45,21,14,109,15,119,138,34,False,7510171206
1,79,60,33,65,72,80,34,135,62,False,7510100372
49,129,45,21,10,41,37,28,63,46,False,7510035710
93,121,26,47,71,86,45,19,10,65,False,7509975460
95,5,71,2,74,17,55,110,72,54,True,7509833523
76,19,137,41,73,48,51,21,106,15,False,7509803875
90,88,106,94,119,39,53,19,25,43,True,7509754327
37,98,39,71,114,10,47,14,17,91,True,7509708676
59,5,38,86,97,39,136,110,71,80,False,7509664630
52,83,27,4,98,92,63,18,47,62,True,7509573747
22,51,53,33,18,67,98,26,66,19,False,7508991635
58,76,110,97,8,10,121,102,46,21,True,7508934403
10,65,106,136,98,100,63,66,33,59,False,7508886794
74,14,129,121,41,98,72,25,76,23,True,7508839291
25,37,88,65,17,46,3,53,114,15,True,7508780946
93,45,14,21,106,19,1,112,96,98,True,7508731437
35,30,6,119,98,65,43,80,41,14,False,7508682767
43,88,45,47,46,98,121,79,71,15,False,7508599549
76,65,1,72,15,19,41,119,22,43,False,7508552162
46,19,119,45,14,95,5,22,105,76,False,7508484963
59,45,14,93,21,13,129,65,62,10,True,7508240814
17,71,74,10,15,1,79,65,9,98,False,7508186581
15,71,111,14,13,74,86,72,97,1,True,7508150397
74,40,7,98,41,48,83,59,14,25,True,7508115281
82,110,48,86,98,10,22,71,114,47,False,7508059249
46,54,123,110,100,17,41,128,26,71,False,7508028373
126,53,26,48,14,67,45,112,135,21,True,7507626564
76,129,45,9,1,62,105,46,138,80,True,7507580530
1,106,138,78,72,54,31,26,77,65,True,7507519222
37,102,105,12,65,137,20,3,54,60,True,7506996773
17,73,77,105,65,54,88,104,46,110,False,7506939886
86,129,120,66,48,74,88,78,41,68,True,7506888590
17,58,10,68,98,55,71,66,114,100,True,7506812418
10,28,136,40,39,76,45,77,48,14,True,7506749269
7,45,9,41,47,76,96,86,3,95,False,7505900287
79,137,71,6,43,39,105,64,62,10,False,7505363760
25,31,2,123,41,10,77,71,102,51,False,7505251723
47,123,26,6,96,10,5,77,76,65,False,7505218880
62,5,45,95,18,105,76,64,1,98,False,7505050564
54,64,121,129,17,52,26,71,119,19,False,7505018225
46,102,20,65,86,55,121,17,95,14,False,7504991811
10,106,121,98,26,82,96,72,8,58,True,7504931821
76,66,78,27,114,93,121,59,104,86,True,7503859961
60,123,106,88,10,82,27,105,77,46,False,7503653522
29,72,8,5,61,95,136,37,26,7,False,7503598555
28,64,58,92,15,62,75,70,96,17,False,7503478235
93,87,129,10,64,82,27,98,72,97,False,7503403838
36,136,27,107,1,13,45,29,86,67,True,7503358827
90,30,95,123,98,76,67,40,62,129,False,7503315158
82,26,101,10,38,58,92,25,45,23,False,7503264101
65,88,10,58,38,114,40,86,25,16,True,7501884529
76,72,129,47,48,25,111,9,65,137,False,7501829494
137,40,10,76,138,48,59,47,5,65,False,7501765540
65,20,102,121,93,43,110,119,97,95,True,7501722624
105,86,123,102,44,17,129,14,26,8,False,7501680322
55,3,71,1,47,76,53,94,119,10,True,7501616429
76,55,96,38,114,33,26,48,97,137,False,7501589719
39,96,136,92,82,58,70,59,138,15,False,7501556430
20,19,43,41,97,47,71,26,82,121,False,7500831346
12,45,53,39,97,17,5,137,88,21,False,7500753514
19,72,75,102,1,136,88,65,10,59,True,7500674612
39,58,119,57,82,56,49,65,72,19,True,7500575332
6,86,22,96,72,82,66,55,10,14,True,7500170613
53,26,47,43,93,76,14,62,46,108,False,7500127260
10,26,102,71,106,21,45,65,41,7,True,7500082400
72,39,93,26,65,137,58,5,97,67,False,7500035735
53,90,75,94,29,136,69,114,35,33,False,7610185170
81,65,14,100,128,54,120,86,43,136,False,7610062960
41,129,119,69,25,79,74,1,65,107,True,7609702903
22,98,93,91,20,40,49,138,120,136,True,7609357946
69,44,123,55,136,72,19,37,60,7,True,7609285785
136,20,96,13,93,105,5,113,112,49,False,7609234693
47,53,26,95,137,41,31,114,136,129,True,7608381886
25,69,112,120,136,39,14,40,20,10,True,7608352020
39,94,92,136,96,46,111,20,126,129,False,7608058940
95,20,33,106,136,10,53,59,73,5,True,7608026792
9,128,89,17,136,98,129,8,53,40,False,7607983230
49,20,75,67,60,136,21,88,74,41,True,7607917116
99,9,70,46,112,136,20,93,120,33,False,7607864235
61,34,129,9,110,41,137,37,72,136,True,7607821188
48,33,14,19,66,98,109,106,9,79,False,7607714949
136,83,21,25,10,1,98,79,34,123,True,7607644659
46,5,14,120,21,136,135,41,98,87,True,7607584493
49,20,46,79,129,121,5,54,112,78,True,7606469460
20,39,10,69,5,136,21,76,6,45,False,7606302602
48,52,29,86,61,136,47,1,13,26,True,7606242239
136,123,29,46,74,17,43,98,44,100,False,7606152502
17,14,43,136,72,90,114,29,26,4,True,7606111452
33,129,79,18,13,123,105,98,78,63,True,7606055653
10,56,5,100,69,65,89,126,96,45,False,7606016532
22,96,82,10,3,120,40,81,55,26,False,7605658203
120,57,9,18,20,22,10,106,87,52,True,7605504615
123,11,95,121,69,79,46,7,97,53,True,7605411119
79,30,65,106,93,97,100,3,120,41,False,7604415357
79,113,17,71,129,46,105,3,120,98,False,7604375590
136,33,4,21,19,2,58,45,94,36,False,7604305788
136,92,13,72,128,33,70,138,107,129,False,7604270592
93,9,34,78,86,48,92,55,20,56,False,7604242980
93,63,123,13,43,45,40,47,20,41,True,7604194097
119,31,69,18,88,79,113,10,136,102,False,7603507488
14,53,120,45,63,41,83,39,20,25,True,7602460493
100,53,33,46,95,11,28,14,112,4,True,7602387190
93,53,20,129,22,86,88,98,45,10,False,7602303341
128,41,26,78,83,79,1,9,104,29,True,7601619301
10,121,25,86,77,100,60,95,105,106,True,7601554057
79,13,12,53,135,72,19,91,40,106,True,7600687009
82,61,39,123,110,13,1,128,100,20,False,7600569470
10,102,26,53,76,106,41,23,110,9,True,7600391203
93,98,26,33,13,4,136,29,49,113,True,7600077687
93,40,76,69,79,46,105,95,9,49,True,7600013428
79,98,9,10,76,72,91,90,78,20,True,7599774538
74,20,49,41,26,48,105,79,53,129,False,7598955399
113,86,136,95,69,96,94,82,129,110,True,7598919110
41,137,26,21,110,74,5,53,65,8,True,7598878856
137,40,10,71,33,110,138,11,98,41,True,7598771720
26,11,138,89,69,76,41,9,129,33,True,7598723358
41,49,110,64,120,15,85,94,106,71,True,7598708836
22,16,100,45,49,18,20,36,112,19,True,7598650105
46,31,45,21,98,100,25,10,97,27,True,7598125232
35,90,57,135,69,65,14,82,49,17,False,7597101988
4,2,83,123,136,22,5,16,19,93,True,7596671276
72,91,39,123,136,19,43,25,33,41,True,7596517630
89,96,43,72,20,107,8,128,45,137,True,7596441941
46,63,71,78,70,10,49,62,110,69,False,7595222183
46,86,9,129,49,93,98,26,97,105,False,7595193154
100,40,70,17,137,106,48,21,123,14,False,7593203761
13,46,26,98,53,100,67,31,47,96,False,7591037985
67,119,105,106,69,22,48,28,79,20,True,7590988941
138,41,69,15,83,49,2,123,10,45,True,7590885881
89,76,66,28,20,98,104,114,119,62,False,7590752074
33,69,41,65,99,22,27,72,14,128,True,7590185895
126,26,4,69,65,97,40,41,21,22,False,7589131030
123,128,69,10,71,95,136,45,22,55,False,7589076353
97,25,100,86,112,47,72,107,48,14,False,7588924175
95,20,86,98,97,100,64,28,25,1,False,7588226564
100,26,113,20,76,22,47,25,94,96,False,7587227505
100,45,42,49,36,114,6,105,33,69,False,7587180047
22,48,123,33,114,89,72,126,88,49,True,7587141953
106,22,33,114,21,83,26,96,89,128,True,7586816971
43,100,15,48,91,22,121,86,14,70,True,7585843789
73,68,112,14,25,22,4,83,96,62,True,7585797041
113,75,126,21,51,22,30,62,93,28,False,7585740077
120,83,4,104,58,110,129,93,100,59,True,7585689650
57,106,110,26,18,100,75,120,82,47,False,7585655764
41,114,123,65,106,63,51,110,120,129,False,7584153904
22,70,104,101,106,8,14,40,43,126,True,7584082695
20,105,106,129,89,109,21,66,104,51,True,7583987160
98,136,31,6,78,22,59,40,14,49,True,7583891717
22,26,78,100,41,109,86,68,137,47,True,7583678662
70,53,31,3,49,47,80,45,21,100,False,7581622380
33,9,54,80,121,63,25,123,16,72,True,7580502364
65,25,94,49,100,82,45,11,129,26,True,7580474619
106,98,26,5,72,101,114,49,120,73,False,7580449238
44,35,53,96,45,19,37,49,46,22,False,7580405408
49,87,70,96,105,59,51,123,41,137,True,7579868676
63,105,97,34,100,13,57,45,72,41,True,7578812138
22,46,55,114,40,13,53,104,41,72,False,7578749924
120,129,14,91,19,22,96,39,105,95,False,7578703629
41,90,112,129,62,100,89,79,126,47,False,7578637298
129,19,137,21,26,20,123,46,22,49,False,7577911413
49,26,27,48,96,129,100,21,22,120,False,7576965284
49,106,9,65,97,29,100,13,48,62,False,7576934821
22,129,93,66,29,103,106,98,113,123,True,7576829985
90,3,95,98,65,15,39,83,96,105,True,7576766824
26,94,55,40,74,47,11,3,136,41,True,7576685073
39,71,21,49,33,23,86,129,85,48,True,7576640623
65,126,73,111,22,123,59,107,80,105,True,7576196521
46,137,13,33,20,48,98,123,105,106,False,7575182413
76,71,114,47,41,120,129,123,20,32,False,7575124091
26,14,10,97,17,33,79,100,70,62,False,7574948024
48,121,102,69,98,55,99,63,20,100,True,7574831293
26,95,36,45,98,20,106,48,101,69,False,7574785366
120,26,10,129,123,106,58,41,28,20,True,7574701093
63,55,74,100,66,137,90,113,71,20,True,7574412405
62,14,31,6,15,20,97,10,13,75,False,7574031645
18,71,47,33,107,26,22,129,94,137,True,7573303768
112,100,20,21,60,73,3,76,106,26,False,7573235514
48,55,88,59,65,26,82,28,106,72,False,7572955116
88,121,138,135,91,65,96,94,85,90,True,7572634204
90,70,66,14,40,88,74,65,5,15,True,7572570181
93,123,25,68,23,114,49,4,20,100,False,7571710227
39,83,19,48,100,18,126,63,105,137,False,7571646805
20,53,41,120,62,106,46,128,26,16,True,7571622708
90,98,129,1,114,105,64,28,19,25,True,7571528347
67,22,110,136,49,35,34,10,97,72,True,7571471661
120,129,14,88,21,97,78,40,46,26,False,7570970741
22,16,51,90,48,123,106,14,89,105,True,7570200642
94,100,105,128,43,21,55,51,20,17,False,7570161233
49,86,48,113,100,66,32,92,65,105,True,7568386289
106,85,138,129,25,105,69,1,26,39,True,7568361168
71,25,57,120,26,46,53,83,21,96,False,7568329562
120,121,129,21,58,72,91,90,26,69,True,7566836109
20,74,138,94,53,120,112,101,96,67,False,7565324717
129,105,70,106,111,126,41,19,5,49,False,7565293201
47,100,69,95,19,105,51,38,21,41,False,7565209451
98,53,100,18,97,93,83,128,49,105,False,7564674502
41,26,13,20,2,121,49,54,27,71,True,7563802599
112,47,93,98,20,13,41,57,83,45,True,7563734347
55,100,109,19,120,41,37,22,71,33,True,7563702129
105,70,123,59,29,62,110,106,128,93,True,7563225566
98,69,106,111,20,26,41,28,76,86,False,7563122618
82,39,105,49,20,80,98,71,137,26,True,7562452053
28,45,83,13,71,120,53,20,40,46,False,7562383891
22,41,49,33,86,17,5,105,18,20,True,7562346998
17,58,107,123,93,65,4,106,98,100,True,7562311186
20,85,120,8,110,35,69,65,107,129,False,7562271143
120,65,41,121,29,26,33,71,90,10,False,7561033556
114,40,1,123,106,82,104,26,20,109,False,7560964404
26,22,25,56,78,62,82,104,41,72,True,7560896765
65,95,36,20,80,113,71,43,5,41,True,7560811772
20,98,106,10,27,1,71,86,55,62,False,7560781535
85,106,74,95,123,26,10,25,28,20,True,7560633483
135,96,8,86,39,105,88,47,19,25,False,7560405109
17,123,105,41,55,98,20,22,61,120,True,7559650779
15,29,105,89,110,8,123,65,78,107,True,7559599323
74,57,83,86,109,82,90,25,14,72,True,7559570000
106,21,105,31,104,129,22,72,33,5,True,7559424156
74,102,71,80,20,13,28,1,26,123,True,7559294817
112,71,53,13,102,120,20,100,29,10,True,7557981664
22,78,46,26,71,54,86,69,106,43,False,7557885553
48,106,38,110,105,93,68,53,136,137,False,7557843866
120,36,100,72,1,98,105,65,21,47,True,7557712759
95,47,14,100,46,21,87,105,96,74,False,7556337196
129,68,10,105,78,74,123,135,65,94,False,7556281748
114,46,129,33,72,106,5,96,102,105,False,7556243536
13,58,71,26,63,4,33,29,100,128,True,7556181953
100,7,10,99,76,21,41,71,47,88,False,7556132996
21,58,20,41,110,103,47,13,71,102,True,7556064808
109,100,53,33,71,51,39,20,21,102,False,7555959561
21,97,54,7,110,100,81,74,128,47,False,7555880351
105,30,6,69,46,25,5,53,47,10,False,7555663809
28,20,80,14,46,59,53,123,129,18,False,7554759889
74,121,136,2,41,48,106,63,138,78,True,7554715606
65,54,39,96,105,129,22,86,8,49,True,7554652222
96,86,8,72,59,21,100,105,4,106,False,7554617237
114,100,129,22,20,28,16,86,66,62,False,7554583395
67,5,136,20,73,90,26,111,129,114,False,7554564731
96,18,51,114,65,106,105,95,129,88,False,7554500434
66,86,74,78,41,26,51,76,95,69,False,7554455414
13,41,121,22,78,69,20,89,3,17,False,7554391826
65,53,21,41,71,100,97,55,5,70,True,7554347647
69,20,63,59,37,74,138,102,80,106,True,7554281938
69,21,14,22,71,48,45,98,26,20,True,7554209157
49,95,96,45,20,26,138,98,11,14,True,7554145876
106,42,102,41,72,69,105,98,87,95,False,7553425129
120,83,41,135,20,94,79,43,114,90,True,7552707841
46,114,105,33,64,73,58,22,20,69,True,7552006997
20,97,33,41,65,13,53,26,10,96,True,7551958883
102,123,83,120,48,106,20,41,81,65,False,7550553592
49,31,98,41,26,71,55,10,114,100,True,7549946794
22,19,41,105,43,13,98,100,72,97,False,7549104921
49,5,45,107,136,20,26,138,25,16,True,7549068739
10,69,123,23,22,33,1,58,120,71,False,7548848021
25,19,93,20,112,26,71,123,1,106,False,7548790363
67,105,20,21,96,22,26,110,112,73,False,7548685731
106,26,97,94,41,113,21,100,65,48,False,7548638676
98,86,45,74,73,105,4,71,120,36,True,7548496903
19,51,123,48,129,46,97,3,15,105,False,7548404106
22,96,56,71,89,50,69,41,98,72,False,7548314965
73,45,121,12,20,17,14,96,105,25,False,7547508942
106,40,20,10,120,39,93,105,57,91,True,7547462930
112,105,121,94,63,20,106,47,33,46,False,7547429668
101,97,7,93,40,100,25,83,43,19,False,7547315006
39,123,120,3,20,46,72,97,65,17,True,7547228505
102,68,96,74,20,18,22,28,123,71,True,7547128646
20,70,106,100,55,93,45,26,22,129,True,7546779154
23,19,15,105,72,22,43,114,14,26,False,7546730689
26,107,41,69,97,82,129,22,53,105,True,7545722119
102,91,19,82,43,89,121,107,137,20,True,7545689474
41,40,96,90,26,106,95,83,123,97,False,7545660391
21,41,20,47,31,73,100,27,59,128,False,7545623805
94,69,65,21,45,106,128,25,100,43,True,7545572894
100,70,59,20,14,135,19,61,71,10,False,7545541607
17,46,20,98,71,39,53,107,96,82,True,7545501294
46,88,40,26,93,72,59,28,3,18,True,7545479274
26,41,76,74,3,49,28,20,72,48,True,7545461749
41,113,112,97,100,66,98,102,105,126,False,7544956880
20,39,10,33,71,135,86,91,100,93,False,7544092953
128,105,65,25,73,110,93,74,62,112,False,7544069577
18,21,45,123,120,82,97,20,26,138,True,7544011550
105,74,96,114,123,13,26,69,95,79,True,7543991398
88,53,46,114,123,109,83,106,21,22,False,7543675052
100,48,104,27,22,106,41,105,65,29,False,7543528589
61,59,25,107,26,20,14,47,135,114,False,7542625173
72,69,39,93,105,14,97,106,48,112,True,7542481367
100,1,45,69,111,121,106,71,41,87,True,7542025763
106,14,77,65,114,93,105,97,26,120,False,7541222545
20,106,29,44,105,49,71,68,36,97,False,7540784619
59,46,136,104,26,67,53,7,120,13,True,7540573647
39,96,105,83,48,46,120,68,100,43,False,7539856394
25,28,14,100,106,95,65,26,98,97,False,7539820306
43,82,53,69,128,29,137,136,91,123,False,7539787157
67,105,83,96,120,13,6,69,88,51,True,7539757119
6,51,69,39,33,120,100,109,135,123,True,7539735960
20,48,65,111,14,100,113,83,60,114,True,7539661596
21,15,123,51,126,39,48,65,98,26,True,7539601713
100,93,79,90,135,105,67,47,28,72,True,7539542503
20,1,65,49,135,63,111,105,59,71,False,7539522821
23,83,44,9,135,98,71,82,120,105,False,7539439955
25,121,100,86,72,63,5,135,88,22,False,7539388714
21,41,100,129,105,120,20,47,72,26,False,7538091531
25,26,83,102,104,21,48,137,110,65,True,7538066856
100,74,5,97,70,46,51,47,91,80,False,7538028317
93,88,56,14,110,26,40,100,81,52,False,7537969793
26,74,8,19,105,51,40,79,13,41,False,7537940293
46,100,105,114,92,54,68,39,14,104,False,7537857742
80,45,90,102,97,48,51,26,112,98,False,7537814155
26,7,41,105,35,123,114,4,14,98,False,7536771978
67,101,86,74,104,105,5,23,95,96,True,7536737145
48,28,72,83,22,100,138,64,77,19,False,7534938573
102,119,26,67,47,55,10,100,48,65,False,7534901372
4,28,26,39,14,7,113,87,47,48,True,7534544096
53,97,120,121,73,46,128,137,43,66,True,7534449251
2,20,94,98,53,69,10,22,106,100,True,7534366271
111,71,14,105,15,113,102,120,65,107,False,7534321512
63,39,100,102,58,105,35,41,20,57,True,7534201228
89,72,86,97,120,21,100,14,47,136,False,7534160850
54,13,121,97,65,74,100,41,88,102,False,7533342435
62,85,105,97,15,13,95,101,58,136,True,7533302523
73,15,19,110,100,22,101,104,10,51,False,7533277897
137,105,112,76,48,47,71,70,56,79,False,7533231409
54,107,22,71,25,129,53,105,67,82,False,7533199142
22,53,70,14,82,98,111,32,36,114,True,7533168538
94,105,98,128,114,17,38,101,53,22,False,7533141572
128,105,100,65,44,10,20,74,53,110,False,7533119482
106,100,14,53,10,98,105,49,71,12,False,7532739893
86,63,25,110,128,107,70,69,65,61,False,7532641015
17,105,65,69,67,82,45,10,129,72,True,7532572948
106,73,51,112,47,71,93,55,97,26,False,7531905261
98,18,105,19,102,123,36,97,93,73,True,7531869614
6,105,13,64,55,126,48,19,21,112,True,7531840112
64,71,46,35,14,106,45,72,105,23,False,7531814433
12,103,43,114,90,74,105,109,19,129,True,7531754133
74,71,105,46,96,43,45,10,100,120,False,7531719908
109,135,102,43,100,97,74,83,70,53,False,7531260692
73,114,106,113,104,10,26,71,78,22,False,7531193976
121,67,100,112,25,107,53,43,56,10,False,7531123776
17,67,121,71,97,129,59,53,22,94,False,7530389426
126,28,53,71,1,106,72,22,10,69,False,7530352071
55,100,41,25,11,113,45,51,70,129,True,7530330983
43,88,136,13,41,82,128,101,46,78,True,7530302647
83,135,74,26,72,65,120,82,95,121,True,7530274137
68,100,13,109,47,129,17,40,22,48,True,7529848627
25,20,53,16,137,88,106,66,82,63,True,7529796401
66,48,26,29,106,62,51,69,58,14,False,7529704084
112,72,129,70,22,100,56,14,13,82,False,7528964982
89,45,60,53,76,100,41,21,113,82,True,7528922442
41,22,83,137,5,19,1,58,98,90,False,7528900290
107,39,128,47,82,25,71,2,94,74,False,7528879085
65,72,1,15,106,10,31,47,82,121,True,7528853975
62,21,14,98,121,65,19,83,43,25,False,7528787786
22,121,135,81,105,18,66,63,14,11,False,7528395055
46,66,25,96,123,74,10,71,45,68,True,7528335122
22,109,37,56,33,128,43,98,53,41,False,7528241720
88,73,26,104,102,46,71,25,97,20,False,7528171176
101,59,114,86,98,90,71,106,65,14,False,7527440128
101,90,73,82,28,59,88,37,10,43,False,7527405530
66,13,129,8,88,98,26,25,74,51,True,7527353643
114,40,102,22,61,98,9,104,41,27,False,7527320483
22,97,21,83,25,17,87,138,44,78,True,7526778174
76,72,61,22,25,14,26,106,78,56,False,7526717697
54,17,69,22,138,26,89,106,14,96,True,7526605348
88,98,21,89,136,32,72,33,58,65,True,7525671289
41,102,43,21,58,104,56,98,22,68,False,7525639131
46,22,43,30,138,19,123,41,86,96,False,7525601092
4,45,121,60,96,19,18,114,77,5,True,7525522148
22,98,54,26,27,46,121,49,113,10,True,7524931767
19,128,65,137,41,102,71,25,22,47,True,7523757349
90,51,137,110,95,17,88,20,96,25,False,7523670186
48,120,22,135,72,114,54,45,100,98,False,7523630920
88,5,102,59,136,93,71,121,56,28,True,7523541168
112,14,121,96,21,6,53,86,71,19,True,7523492134
93,91,19,43,74,76,112,10,121,71,True,7523466952
25,11,72,103,65,1,53,123,17,88,True,7523426804
71,11,63,85,48,74,19,102,59,88,True,7522156248
21,43,54,45,71,23,135,123,88,18,True,7522108287
41,121,71,22,80,19,86,72,32,28,False,7522084901
18,121,138,106,49,33,1,40,59,71,True,7522035581
58,41,17,88,38,129,79,94,22,21,True,7521727448
88,137,66,4,22,92,106,44,100,20,False,7521498719
65,68,47,100,48,1,27,92,23,53,False,7521425839
21,86,55,102,22,90,39,71,59,88,False,7521343752
89,60,22,37,51,11,123,138,100,80,False,7520571728
22,19,86,65,41,17,72,97,21,45,True,7520535702
22,8,101,28,53,61,113,27,123,49,False,7520520998
26,72,33,41,106,13,128,65,100,8,True,7520467051
22,111,17,98,48,60,30,51,114,76,False,7518796050
97,83,123,14,10,53,92,100,1,43,False,7518758720
95,56,64,100,69,86,10,13,26,28,True,7518664892
123,83,88,112,1,21,76,43,100,20,True,7518613394
98,26,69,83,44,48,106,58,92,100,False,7518538371
56,23,100,120,26,126,41,110,21,62,False,7517433861
61,83,101,13,18,55,53,86,42,19,True,7517391054
26,97,121,10,78,113,30,71,138,22,True,7517361092
114,61,8,71,45,100,106,110,41,137,True,7517264428
10,22,59,103,112,62,79,41,137,50,False,7517217903
112,66,102,19,137,14,91,121,29,76,True,7517183547
100,20,61,67,112,10,83,136,43,92,True,7517124529
95,136,40,85,82,89,112,100,14,106,False,7517081489
41,45,66,47,19,48,56,114,22,136,True,7517052375
137,110,22,93,50,1,112,13,79,48,True,7516986968
121,73,23,14,105,61,48,106,119,79,False,7516874733
137,121,136,53,1,98,19,22,68,32,True,7516797611
20,1,121,136,69,21,75,22,77,93,False,7516727871
25,71,53,48,20,73,102,98,22,13,False,7516650942
70,37,21,14,5,101,114,41,71,40,True,7515325490
41,106,40,71,128,3,48,22,13,102,True,7512956835
17,100,67,43,53,25,96,20,113,22,False,7512869225
46,102,20,19,32,5,96,113,22,93,False,7512811532
11,53,38,72,57,106,93,22,62,98,False,7512697983
78,80,20,89,22,114,128,12,83,43,False,7512648867
100,49,103,32,22,21,61,137,112,39,False,7512523508
25,39,22,97,110,46,53,71,10,129,True,7512487282
104,1,2,22,85,56,25,83,123,14,False,7511287062
41,26,47,22,36,10,19,20,23,29,False,7511243527
72,107,60,23,19,1,76,22,129,111,False,7511085122
48,88,59,15,73,106,21,136,2,55,True,7511054454
21,79,78,41,52,18,51,97,75,86,False,7511007324
106,86,69,73,5,48,107,23,22,65,False,7510979296
4,19,55,137,65,17,43,109,100,20,True,7510929053
57,56,17,72,38,43,100,22,54,88,True,7510894953
6,121,102,82,22,20,19,38,25,26,False,7510867423
70,40,86,82,17,93,59,29,22,62,False,7510817724
19,97,112,74,10,100,71,123,1,25,True,7510764775
56,68,129,76,114,67,102,72,25,22,True,7510727032
65,53,38,82,97,59,58,100,10,129,True,7510682134
25,45,36,29,137,81,71,42,65,86,False,7510655229
58,23,107,75,25,21,85,129,112,14,False,7510550137
70,25,86,135,20,110,74,46,123,14,False,7510522001
109,110,74,65,21,31,64,40,137,19,True,7509635581
1,39,128,71,21,22,27,129,126,48,False,7509466088
15,56,38,26,62,14,25,53,22,123,False,7509426017
22,113,101,54,38,21,43,26,14,95,True,7509378542
97,120,136,86,21,46,64,42,22,26,False,7509338575
67,98,88,120,65,48,19,57,20,23,True,7509286014
14,123,83,74,41,13,128,63,88,136,True,7509269341
104,59,78,83,86,51,100,92,73,22,False,7509222105
137,31,114,61,30,65,43,67,45,69,True,7509197689
83,121,113,138,28,22,96,86,20,4,False,7509075571
22,59,14,56,38,126,83,25,92,71,True,7509018246
98,69,85,94,86,135,20,66,128,55,True,7508089394
70,71,5,106,128,135,10,47,17,22,True,7508052638
105,57,26,80,25,18,76,21,100,91,False,7508010667
41,20,59,66,19,21,113,109,43,100,False,7507974101
114,45,43,41,23,98,21,100,30,48,False,7507924047
95,26,57,39,97,56,138,48,91,28,True,7507892304
22,23,63,90,10,41,64,136,34,53,False,7507858995
97,58,25,86,102,21,62,26,91,15,False,7507829317
41,2,137,72,79,66,19,14,46,22,True,7507755660
114,34,137,71,121,11,15,14,100,92,True,7507701006
46,52,86,121,102,21,26,78,106,45,False,7507581699
22,70,46,128,98,85,23,91,93,136,False,7507524646
70,63,7,136,88,14,121,41,28,65,True,7507476000
22,69,17,53,41,26,57,98,48,10,True,7507304753
120,56,100,20,22,61,45,41,17,72,True,7507160975
100,22,25,123,98,23,68,26,10,14,True,7506453155
34,55,41,71,51,98,1,49,66,65,True,7506417911
51,53,20,45,1,34,62,48,65,22,True,7506349697
100,77,41,68,137,66,110,63,101,23,False,7506315192
